ticker_lutessia,symbole_mt5,datetime,open,high,low,close,tick_volume
GBP/JPY,GBPJPY.pi,2024-12-05 06:00:00,190.453,190.827,190.453,190.672,10878
GBP/JPY,GBPJPY.pi,2024-12-05 07:00:00,190.673,191.204,190.629,191.165,12835
GBP/JPY,GBPJPY.pi,2024-12-05 08:00:00,191.165,191.225,190.993,191.22,9997
GBP/JPY,GBPJPY.pi,2024-12-05 09:00:00,191.22,191.294,190.922,190.941,9159
GBP/JPY,GBPJPY.pi,2024-12-05 10:00:00,190.942,191.209,190.915,191.175,8541
GBP/JPY,GBPJPY.pi,2024-12-05 11:00:00,191.175,191.493,191.126,191.412,11362
GBP/JPY,GBPJPY.pi,2024-12-05 12:00:00,191.412,192.068,191.356,192.044,18563
GBP/JPY,GBPJPY.pi,2024-12-05 13:00:00,192.044,192.214,191.821,192.011,17389
GBP/JPY,GBPJPY.pi,2024-12-05 14:00:00,192.011,192.013,191.524,191.667,17080
GBP/JPY,GBPJPY.pi,2024-12-05 15:00:00,191.67,191.689,191.378,191.562,12784
GBP/JPY,GBPJPY.pi,2024-12-05 16:00:00,191.562,191.591,191.194,191.365,9067
GBP/JPY,GBPJPY.pi,2024-12-05 17:00:00,191.365,191.49,191.299,191.307,7253
GBP/JPY,GBPJPY.pi,2024-12-05 18:00:00,191.307,191.4,191.156,191.375,8659
GBP/JPY,GBPJPY.pi,2024-12-05 19:00:00,191.377,191.463,191.273,191.369,5967
GBP/JPY,GBPJPY.pi,2024-12-05 20:00:00,191.366,191.532,191.325,191.441,4624
GBP/JPY,GBPJPY.pi,2024-12-05 21:00:00,191.441,191.483,191.366,191.421,1584
GBP/JPY,GBPJPY.pi,2024-12-05 22:00:00,191.427,191.694,191.409,191.553,3952
GBP/JPY,GBPJPY.pi,2024-12-05 23:00:00,191.553,191.678,191.153,191.404,8917
GBP/JPY,GBPJPY.pi,2024-12-06 00:00:00,191.403,191.457,191.195,191.218,9100
GBP/JPY,GBPJPY.pi,2024-12-06 01:00:00,191.218,191.297,190.999,191.021,7260
GBP/JPY,GBPJPY.pi,2024-12-06 02:00:00,191.021,191.125,190.923,191.101,5955
GBP/JPY,GBPJPY.pi,2024-12-06 03:00:00,191.101,191.241,191.036,191.189,4668
GBP/JPY,GBPJPY.pi,2024-12-06 04:00:00,191.189,191.236,191.016,191.09,5406
GBP/JPY,GBPJPY.pi,2024-12-06 05:00:00,191.09,191.167,190.92,191.007,7159
GBP/JPY,GBPJPY.pi,2024-12-06 06:00:00,191.007,191.604,190.928,191.572,10066
GBP/JPY,GBPJPY.pi,2024-12-06 07:00:00,191.572,191.992,191.562,191.886,11528
GBP/JPY,GBPJPY.pi,2024-12-06 08:00:00,191.887,192.197,191.859,192.121,9015
GBP/JPY,GBPJPY.pi,2024-12-06 09:00:00,192.121,192.285,192.0,192.153,8331
GBP/JPY,GBPJPY.pi,2024-12-06 10:00:00,192.153,192.24,192.044,192.208,7841
GBP/JPY,GBPJPY.pi,2024-12-06 11:00:00,192.208,192.372,192.036,192.047,9576
GBP/JPY,GBPJPY.pi,2024-12-06 12:00:00,192.047,192.317,191.477,191.483,23264
GBP/JPY,GBPJPY.pi,2024-12-06 13:00:00,191.483,191.574,190.763,190.982,26518
GBP/JPY,GBPJPY.pi,2024-12-06 14:00:00,190.979,191.118,190.716,190.984,20461
GBP/JPY,GBPJPY.pi,2024-12-06 15:00:00,190.984,191.163,190.819,190.852,14780
GBP/JPY,GBPJPY.pi,2024-12-06 16:00:00,190.852,190.964,190.76,190.865,10424
GBP/JPY,GBPJPY.pi,2024-12-06 17:00:00,190.865,191.13,190.863,190.929,6701
GBP/JPY,GBPJPY.pi,2024-12-06 18:00:00,190.929,191.08,190.894,190.994,6423
GBP/JPY,GBPJPY.pi,2024-12-06 19:00:00,190.995,191.136,190.972,191.039,6682
GBP/JPY,GBPJPY.pi,2024-12-06 20:00:00,191.039,191.225,191.014,191.172,3787
GBP/JPY,GBPJPY.pi,2024-12-08 21:00:00,191.045,191.286,190.94,191.12,1762
GBP/JPY,GBPJPY.pi,2024-12-08 22:00:00,191.12,191.288,191.003,191.084,4535
GBP/JPY,GBPJPY.pi,2024-12-08 23:00:00,191.084,191.133,190.718,190.923,8501
GBP/JPY,GBPJPY.pi,2024-12-09 00:00:00,190.923,191.157,190.808,190.967,8403
GBP/JPY,GBPJPY.pi,2024-12-09 01:00:00,190.967,191.119,190.912,190.979,7319
GBP/JPY,GBPJPY.pi,2024-12-09 02:00:00,190.977,191.032,190.806,190.818,5809
