datetime,open,high,low,close,tick_volume
2023-01-16 11:00:00,1748.162,1753.638,1748.162,1750.157,615
2023-01-16 12:00:00,1750.157,1754.39,1745.434,1749.167,706
2023-01-16 13:00:00,1749.167,1749.914,1737.724,1744.941,1193
2023-01-16 14:00:00,1744.941,1745.19,1737.48,1743.702,621
2023-01-16 15:00:00,1743.702,1747.186,1738.48,1741.716,1082
2023-01-16 16:00:00,1741.716,1746.446,1738.234,1742.468,417
2023-01-16 17:00:00,1742.468,1743.965,1738.49,1741.974,206
2023-01-16 18:00:00,1741.974,1744.465,1740.982,1742.228,216
2023-01-16 19:00:00,1742.228,1743.972,1740.488,1743.972,144
2023-01-16 23:00:00,1743.972,1751.458,1740.258,1747.726,119
2023-01-17 00:00:00,1747.726,1753.703,1747.48,1753.703,141
2023-01-17 01:00:00,1753.703,1753.704,1748.233,1748.98,174
2023-01-17 02:00:00,1748.98,1750.474,1741.021,1742.018,237
2023-01-17 03:00:00,1742.018,1743.016,1740.029,1742.271,126
2023-01-17 04:00:00,1742.271,1748.744,1741.028,1747.75,134
2023-01-17 05:00:00,1747.75,1748.747,1743.524,1746.014,199
2023-01-17 06:00:00,1746.014,1748.254,1738.304,1738.304,243
2023-01-17 07:00:00,1738.304,1738.304,1731.342,1733.581,400
2023-01-17 08:00:00,1733.581,1734.577,1722.884,1732.342,466
2023-01-17 09:00:00,1732.342,1738.316,1715.924,1725.628,623
2023-01-17 10:00:00,1725.628,1737.079,1725.628,1736.83,442
2023-01-17 11:00:00,1736.83,1740.568,1728.124,1734.596,504
2023-01-17 12:00:00,1734.596,1738.08,1721.162,1727.136,733
2023-01-17 13:00:00,1727.136,1729.624,1703.998,1706.238,1010
2023-01-17 14:00:00,1706.238,1728.884,1699.026,1718.436,1202
2023-01-17 15:00:00,1718.436,1726.399,1705.749,1709.482,1601
2023-01-17 16:00:00,1709.482,1731.882,1706,1727.901,813
2023-01-17 17:00:00,1727.901,1728.897,1716.705,1725.666,638
2023-01-17 18:00:00,1725.666,1737.115,1723.924,1732.39,311
2023-01-17 19:00:00,1732.39,1737.368,1731.146,1734.882,612
2023-01-17 20:00:00,1734.882,1739.114,1731.9,1734.638,308
2023-01-17 21:00:00,1734.638,1735.137,1728.422,1729.666,153
2023-01-17 23:00:00,1729.666,1731.91,1726.437,1727.188,162
2023-01-18 00:00:00,1727.188,1730.923,1722.711,1730.428,105
2023-01-18 01:00:00,1730.428,1730.68,1724.21,1728.69,403
2023-01-18 02:00:00,1728.69,1731.182,1726.952,1730.685,601
2023-01-18 03:00:00,1730.685,1731.682,1722.478,1723.722,707
2023-01-18 04:00:00,1723.722,1724.474,1720.988,1722.981,296
2023-01-18 05:00:00,1722.981,1722.981,1717.014,1718.008,426
2023-01-18 06:00:00,1718.008,1721.994,1715.522,1720.254,1017
2023-01-18 07:00:00,1720.254,1739.668,1720.254,1737.926,566
2023-01-18 08:00:00,1737.926,1757.088,1737.428,1738.676,1867
2023-01-18 09:00:00,1738.676,1747.388,1735.446,1742.663,856
2023-01-18 10:00:00,1742.663,1746.898,1740.673,1746.152,252
2023-01-18 11:00:00,1746.152,1749.388,1736.451,1739.687,530
2023-01-18 12:00:00,1739.687,1750.886,1735.457,1747.406,565
2023-01-18 13:00:00,1747.406,1773.538,1730.486,1770.553,2296
2023-01-18 14:00:00,1770.553,1785.983,1764.336,1772.549,2766
2023-01-18 15:00:00,1772.549,1779.022,1740.203,1740.95,1687
2023-01-18 16:00:00,1740.95,1743.936,1716.816,1727.517,1807
2023-01-18 17:00:00,1727.517,1727.766,1683.474,1697.66,1179
2023-01-18 18:00:00,1697.66,1706.622,1696.664,1703.138,618
2023-01-18 19:00:00,1703.138,1705.63,1698.662,1700.904,436
2023-01-18 20:00:00,1700.904,1706.881,1700.157,1705.388,322
2023-01-18 21:00:00,1705.388,1708.13,1703.4,1707.383,385
2023-01-18 23:00:00,1707.383,1708.636,1700.174,1708.388,187
2023-01-19 00:00:00,1708.388,1709.882,1687.24,1689.729,383
2023-01-19 01:00:00,1689.729,1695.204,1685.996,1691.475,683
2023-01-19 02:00:00,1691.475,1706.908,1690.232,1703.176,249
2023-01-19 03:00:00,1703.176,1703.923,1696.958,1701.19,484
2023-01-19 04:00:00,1701.19,1701.69,1698.704,1700.199,530
2023-01-19 05:00:00,1700.199,1700.946,1694.728,1699.954,399
2023-01-19 06:00:00,1699.954,1700.455,1695.978,1695.978,521
2023-01-19 07:00:00,1695.978,1706.186,1691.5,1703.199,656
2023-01-19 08:00:00,1703.199,1714.649,1694.494,1695.489,438
2023-01-19 09:00:00,1695.489,1697.234,1686.037,1693.254,1638
2023-01-19 10:00:00,1693.254,1694.5,1683.302,1686.789,2429
2023-01-19 11:00:00,1686.789,1694.756,1677.084,1693.512,1319
2023-01-19 12:00:00,1693.512,1694.259,1677.838,1681.82,1159
2023-01-19 13:00:00,1681.82,1681.82,1654.2,1672.617,1875
2023-01-19 14:00:00,1672.617,1686.306,1664.902,1674.862,1218
2023-01-19 15:00:00,1674.862,1695.52,1674.862,1687.309,1546
2023-01-19 16:00:00,1687.309,1708.966,1680.344,1708.966,2680
2023-01-19 17:00:00,1708.966,1768.448,1708.965,1760.984,1901
2023-01-19 18:00:00,1760.984,1760.984,1732.617,1735.852,1090
2023-01-19 19:00:00,1735.852,1751.286,1735.852,1749.545,1472
2023-01-19 20:00:00,1749.545,1749.794,1737.602,1745.07,616
2023-01-19 21:00:00,1745.07,1746.317,1740.344,1744.826,486
2023-01-19 23:00:00,1744.826,1748.318,1736.371,1745.334,248
2023-01-20 00:00:00,1745.334,1745.832,1739.86,1743.844,202
2023-01-20 01:00:00,1743.844,1745.59,1735.882,1739.619,569
2023-01-20 02:00:00,1739.619,1741.112,1737.133,1737.135,377
2023-01-20 03:00:00,1737.135,1738.628,1733.904,1735.894,142
2023-01-20 04:00:00,1735.894,1735.894,1732.663,1732.913,143
2023-01-20 05:00:00,1732.913,1740.383,1732.665,1738.393,258
