date_creation,ticker,asset_class,timeframe,prix_entree,stop_loss_init,tp1_init,tp2_init,rr_tp1,rr_tp2,statut_final,score_force
2025-07-28 08:11:43,SANOFI SA SANOFI ADR REP 1 1/2 (CDI),Actions Europe,1H,50.7,49.0,,,,,OBJECTIF ATTEINT,8.6
2025-07-25 09:13:05,ALLIANZ,Actions Europe,1H,343.3,347.6,333.0,314.2,2.3953488372092986,6.767441860465103,SEUIL PRÉSERVÉ,7.5
2025-07-24 08:10:54,SIEMENS,Actions Europe,1H,230.85,227.9,237.0,243.0,2.0847457627118744,4.118644067796628,INVALIDÉE,8.8
2025-07-23 14:15:29,SIEMENS,Actions Europe,1H,226.9,223.4,234.63,241.5,2.208571428571425,4.17142857142857,SEUIL PRÉSERVÉ,8.4
2025-07-22 07:38:01,SANOFI SA SANOFI ADR REP 1 1/2 (CDI),Actions Europe,Journalier,48.0,49.0,,,,,INVALIDÉE,7.0
2025-07-16 11:08:17,TOTALENERGIES,Actions Europe,1H,53.93,53.65,54.31,54.9,1.3571428571428608,3.464285714285696,INVALIDÉE,8.6
2025-07-15 09:05:39,SANOFI INHABER,Actions Europe,1H,83.71,82.48,85.06,85.75,1.0975609756097722,1.6585365853658725,SEUIL PRÉSERVÉ,6.8
2025-07-10 10:08:27,LVMH,Actions Europe,1H,497.05,485.95,510.87,523.05,1.245045045045042,2.3423423423423326,INVALIDÉE,8.8
2025-07-10 10:07:35,LVMH,Actions Europe,1H,497.25,489.2,519.29,559.04,2.7378881987577555,7.675776397515513,INVALIDÉE,8.8
2025-07-03 14:05:45,SIEMENS,Actions Europe,1H,223.0,221.5,225.15,237.0,1.4333333333333371,9.333333333333334,INVALIDÉE,8.8
2025-06-30 08:06:11,SIEMENS,Actions Europe,1H,222.4,219.73,225.15,237.0,1.0299625468164733,5.468164794007456,INVALIDÉE,8.4
2025-06-26 09:06:41,LVMH,Actions Europe,1H,443.8,457.25,421.67,401.6,1.6453531598513025,3.1375464684014887,SEUIL PRÉSERVÉ,8.2
2025-06-20 08:06:50,SANOFI SA SANOFI ADR REP 1 1/2 (CDI),Actions Europe,1H,47.7,49.0,,,,,SEUIL PRÉSERVÉ,7.9
2025-06-19 10:06:49,TOTALENERGIES,Actions Europe,1H,54.96,54.41,55.88,57.39,1.6727272727272628,4.418181818181783,SEUIL PRÉSERVÉ,8.4
2025-06-19 10:05:26,TOTALENERGIES .50,Actions Europe,1H,54.97,53.95,56.87,58.21,1.8627450980392213,3.1764705882353086,SEUIL PRÉSERVÉ,8.4
2025-06-18 09:06:42,SIEMENS HEALTH,Actions Europe,1H,45.41,45.79,44.53,43.04,2.315789473684183,6.23684210526311,INVALIDÉE,8.4
2025-06-17 10:04:49,ALLIANZ,Actions Europe,1H,338.9,343.5,327.6,316.6,2.456521739130413,4.847826086956488,SEUIL PRÉSERVÉ,8.4
2025-06-17 10:04:44,SANOFI INHABER,Actions Europe,1H,85.01,85.91,82.48,78.3,2.811111111111139,7.455555555555635,SEUIL PRÉSERVÉ,8.6
2025-06-12 08:08:06,LVMH,Actions Europe,1H,465.25,483.53,445.57,421.08,1.0765864332603958,2.4163019693654317,SEUIL PRÉSERVÉ,8.2
2025-06-09 08:05:29,ALLIANZ TECHNOLOGY TRUST [CBOE],Actions Europe,1H,412.5,406.0,,,,,SEUIL PRÉSERVÉ,8.2
2025-06-06 09:30:00,LVMH .3,Actions Europe,Journalier,470.15,478.28,449.93,419.49,2.4870848708487063,6.231242312423124,INVALIDÉE,8.0
2025-06-04 15:06:22,ALLIANZ,Actions Europe,1H,352.6,347.4,358.4,368.4,1.115384615384597,3.0384615384615032,SEUIL PRÉSERVÉ,7.7
2025-06-02 10:56:31,SANOFI,Actions Europe,Journalier,86.03,87.84,83.1,74.98,1.618784530386742,6.104972375690599,OBJECTIF ATTEINT,7.9
2025-06-02 10:53:14,SANOFI INHABER,Actions Europe,Journalier,86.14,88.54,82.48,78.3,1.524999999999995,3.2666666666666604,OBJECTIF ATTEINT,7.5
2025-06-02 08:24:28,SIEMENS HEALTH,Actions Europe,1H,45.88,46.75,44.23,43.04,1.896551724137943,3.264367816091968,SEUIL PRÉSERVÉ,8.4
2025-05-28 07:22:14,ALLIANZ,Actions Europe,1H,352.7,347.8,358.2,362.4,1.122448979591842,1.9795918367347007,SEUIL PRÉSERVÉ,8.4
2025-05-27 09:49:38,LVMH,Actions Europe,Journalier,482.8,519.29,445.85,419.7,1.0126061934776662,1.7292408879145,OBJECTIF ATTEINT,7.7
2025-05-23 13:49:31,LVMH .3,Actions Europe,Journalier,468.75,478.28,445.99,419.49,2.388247639034633,5.168940188877244,INVALIDÉE,7.7
2025-05-22 09:23:07,LVMH,Actions Europe,1H,487.4,491.61,477.93,464.19,2.249406175771945,5.513064133016575,OBJECTIF ATTEINT,8.4
2025-05-22 09:21:37,LVMH .3,Actions Europe,1H,488.0,491.8,478.28,464.54,2.5578947368421048,6.173684210526292,OBJECTIF ATTEINT,8.6
2025-05-16 07:24:51,SIEMENS HEALTH,Actions Europe,1H,49.25,48.31,50.83,51.81,1.6808510638297895,2.7234042553191578,SEUIL PRÉSERVÉ,7.3
2025-05-13 22:23:24,ALLIANZ TECHNOLOGY TRUST [CBOE],Actions Europe,1H,401.5,398.0,,,,,SEUIL PRÉSERVÉ,8.6
2025-05-09 10:22:53,SIEMENS,Actions Europe,1H,214.65,213.3,217.29,227.0,1.9555555555555535,9.148148148148184,OBJECTIF ATTEINT,8.8
2025-05-08 12:23:16,SIEMENS,Actions Europe,1H,214.7,213.3,217.29,227.0,1.8500000000000325,8.785714285714436,INVALIDÉE,8.9
2025-05-07 10:51:25,ALLIANZ,Actions Europe,Journalier,373.1,358.3,391.5,419.0,1.2432432432432408,3.1013513513513478,INVALIDÉE,8.2
2025-05-05 08:24:51,ALLIANZ,Actions Europe,1H,372.0,369.1,377.2,384.5,1.7931034482758723,4.310344827586241,OBJECTIF ATTEINT,8.9
2025-05-05 08:23:33,ALLIANZ,Actions Europe,1H,372.0,370.1,377.5,384.9,2.894736842105298,6.789473684210596,OBJECTIF ATTEINT,8.9
2025-05-02 14:58:37,ALLIANZ,Actions Europe,Journalier,368.4,358.4,383.5,402.7,1.5100000000000022,3.430000000000001,INVALIDÉE,8.9
2025-05-02 12:23:39,SIEMENS,Actions Europe,1H,206.7,204.22,213.3,227.0,2.661290322580665,8.185483870967781,SEUIL PRÉSERVÉ,8.6
2025-04-30 10:26:09,SANOFI,Actions Europe,1H,96.67,96.0,97.94,99.84,1.8955223880596908,4.73134328358208,OBJECTIF ATTEINT,9.1
2025-04-30 10:23:41,SANOFI INHABER,Actions Europe,1H,96.71,95.71,98.15,99.91,1.440000000000012,3.200000000000003,OBJECTIF ATTEINT,9.1
2025-04-30 07:54:04,ALLIANZ,Actions Europe,Journalier,364.7,358.3,377.2,395.5,1.9531250000000069,4.812500000000019,INVALIDÉE,8.8
2025-04-29 12:24:35,SANOFI,Actions Europe,1H,93.49,91.74,96.0,97.94,1.4342857142857173,2.5428571428571445,OBJECTIF ATTEINT,8.2
2025-04-29 07:23:08,SANOFI INHABER,Actions Europe,1H,93.18,92.44,94.07,95.71,1.2027027027026695,3.41891891891886,OBJECTIF ATTEINT,7.9
2025-04-28 12:24:00,TOTALENERGIES,Actions Europe,1H,52.89,52.3,53.88,55.27,1.677966101694909,4.033898305084727,INVALIDÉE,8.8
2025-04-28 10:25:01,SIEMENS HEALTH,Actions Europe,1H,47.3,46.27,49.43,51.39,2.0679611650485583,3.970873786407793,SEUIL PRÉSERVÉ,9.1
2025-04-28 10:23:16,ALLIANZ,Actions Europe,1H,360.6,358.3,363.8,368.6,1.3913043478260751,3.4782608695652004,OBJECTIF ATTEINT,8.8
2025-04-28 10:23:11,SAP,Actions Europe,1H,250.9,244.35,258.75,265.3,1.198473282442745,2.198473282442745,SEUIL PRÉSERVÉ,8.9
2025-04-24 12:24:32,SANOFI,Actions Europe,1H,93.46,91.84,95.34,97.51,1.1604938271605068,2.5000000000000218,SEUIL PRÉSERVÉ,7.9
2025-04-24 12:22:58,SANOFI INHABER,Actions Europe,1H,93.41,92.44,95.22,98.15,1.8659793814433037,4.886597938144345,INVALIDÉE,7.9
2025-04-22 12:22:07,LVMH .3,Actions Europe,1H,474.3,484.98,444.83,425.87,2.7593632958801506,4.534644194756552,INVALIDÉE,8.2
2025-04-16 08:24:54,LVMH,Actions Europe,1H,481.0,494.58,459.42,426.04,1.589101620029456,4.04712812960236,SEUIL PRÉSERVÉ,8.2
2025-04-14 07:23:09,TOTALENERGIES .50,Actions Europe,1H,48.66,48.98,47.87,43.68,2.468749999999995,15.562499999999975,INVALIDÉE,6.8
2025-04-07 08:23:26,SIEMENS HEALTH,Actions Europe,1H,42.15,43.04,39.67,39.13,2.786516853932579,3.3932584269662853,INVALIDÉE,8.2
2025-04-07 08:22:18,TOTALENERGIES .50,Actions Europe,1H,50.52,51.67,48.98,48.32,1.3391304347826158,1.9130434782608745,OBJECTIF ATTEINT,8.2
2025-04-04 11:23:10,LVMH .3,Actions Europe,1H,530.0,548.7,481.2,425.9,2.6096256684491923,5.566844919786084,SEUIL PRÉSERVÉ,8.4
2025-04-04 11:23:08,TOTALENERGIES .50,Actions Europe,1H,53.7,55.4,51.67,48.98,1.1941176470588273,2.7764705882353047,OBJECTIF ATTEINT,8.8
2025-04-04 07:24:17,SIEMENS HEALTH,Actions Europe,1H,46.09,47.18,43.04,42.99,2.798165137614692,2.8440366972477173,OBJECTIF ATTEINT,8.6
2025-03-31 14:58:16,TOTALENERGIES,Actions Europe,Journalier,59.57,58.29,61.51,63.15,1.515624999999997,2.796874999999996,INVALIDÉE,8.8
2025-03-31 08:23:20,LVMH,Actions Europe,1H,578.4,583.7,567.5,526.8,2.056603773584875,9.735849056603652,SEUIL PRÉSERVÉ,8.0
2025-03-26 12:52:49,TOTALENERGIES .50,Actions Europe,Journalier,60.26,59.17,61.72,62.99,1.339449541284409,2.504587155963315,INVALIDÉE,8.8
2025-03-26 10:22:50,TOTALENERGIES .50,Actions Europe,1H,60.04,59.17,61.72,62.99,1.931034482758626,3.3908045977011625,SEUIL PRÉSERVÉ,8.9
2025-03-26 09:24:35,LVMH,Actions Europe,1H,595.0,600.1,586.2,567.5,1.7254901960784148,5.392156862745074,OBJECTIF ATTEINT,7.5
2025-03-26 09:22:50,LVMH .3,Actions Europe,1H,595.1,610.7,572.8,531.4,1.4294871794871815,4.08333333333333,SEUIL PRÉSERVÉ,8.0
2025-03-26 08:25:09,TOTALENERGIES,Actions Europe,1H,59.61,58.68,61.51,63.15,2.043010752688171,3.806451612903226,SEUIL PRÉSERVÉ,8.6
2025-03-26 00:22:46,TOTALENERGIES [CBOE],Actions Europe,1H,59.2,58.7,59.7,61.3,1.0,4.199999999999989,OBJECTIF ATTEINT,7.7
2025-03-25 15:22:47,ALLIANZ TECHNOLOGY TRUST [CBOE],Actions Europe,1H,390.0,382.0,,,,,INVALIDÉE,7.7
2025-03-14 12:23:04,ALLIANZ,Actions Europe,1H,353.4,349.9,358.8,370.2,1.5428571428571527,4.800000000000003,SEUIL PRÉSERVÉ,8.6
2025-03-14 10:23:56,ALLIANZ,Actions Europe,1H,349.9,347.5,352.3,359.4,1.0000000000000238,3.958333333333371,OBJECTIF ATTEINT,8.2
2025-03-13 12:22:21,ALLIANZ,Actions Europe,1H,348.0,345.8,351.0,358.8,1.3636363636363706,4.909090909090939,OBJECTIF ATTEINT,8.8
2025-02-17 16:22:34,TOTALENERGIES .50,Actions Europe,1H,59.06,58.41,60.58,62.96,2.338461538461512,5.999999999999945,SEUIL PRÉSERVÉ,8.4
2025-02-14 19:48:57,ALLIANZ TECHNOLOGY TRUST [CBOE],Actions Europe,Journalier,454.0,447.0,,,,,INVALIDÉE,8.0
2025-02-11 15:23:38,SAP,Actions Europe,1H,277.15,274.45,282.53,290.62,1.9925925925925996,4.98888888888892,SEUIL PRÉSERVÉ,9.1
2025-02-11 09:23:32,SIEMENS,Actions Europe,1H,212.0,209.0,215.35,221.45,1.1166666666666647,3.1499999999999964,OBJECTIF ATTEINT,8.0
2025-02-11 08:25:22,SIEMENS HEALTH,Actions Europe,1H,57.54,56.7,58.44,61.11,1.0714285714285745,4.250000000000019,INVALIDÉE,7.5
2025-02-10 10:49:54,SIEMENS HEALTH,Actions Europe,Journalier,56.4,55.34,58.63,63.75,2.1037735849056736,6.933962264150976,INVALIDÉE,8.2
2025-02-10 08:22:28,LVMH .3,Actions Europe,1H,684.0,701.8,662.2,647.8,1.224719101123596,2.033707865168547,SEUIL PRÉSERVÉ,7.3
2025-02-07 10:22:43,SAP,Actions Europe,1H,273.55,269.73,278.33,286.82,1.2513089005235554,3.473821989528797,SEUIL PRÉSERVÉ,8.8
2025-02-07 08:23:13,ALLIANZ,Actions Europe,1H,318.4,316.4,321.1,325.6,1.3500000000000227,3.6000000000000227,OBJECTIF ATTEINT,8.8
2025-02-06 08:26:36,TOTALENERGIES,Actions Europe,1H,58.29,57.61,59.0,60.58,1.0441176470588251,3.367647058823529,OBJECTIF ATTEINT,8.6
2025-01-31 10:24:08,SANOFI SA SANOFI ADR REP 1 1/2 (CDI),Actions Europe,1H,54.3,54.0,,,,,INVALIDÉE,8.4
2025-01-30 14:48:43,SIEMENS HEALTH,Actions Europe,Journalier,54.98,53.96,56.7,63.75,1.686274509803934,8.598039215686311,INVALIDÉE,8.9
2025-01-28 16:24:43,LVMH,Actions Europe,1H,761.5,749.5,783.8,820.6,1.8583333333333296,4.925000000000002,INVALIDÉE,8.9
2025-01-28 10:22:47,SANOFI INHABER,Actions Europe,1H,102.1,100.81,103.79,106.0,1.3100775193798624,3.0232558139535115,SEUIL PRÉSERVÉ,8.6
2025-01-28 09:24:47,SANOFI,Actions Europe,1H,102.04,100.86,103.99,105.76,1.6525423728813369,3.152542372881337,SEUIL PRÉSERVÉ,8.8
2025-01-28 00:21:54,SANOFI SA SANOFI ADR REP 1 1/2 (CDI),Actions Europe,1H,53.3,53.0,,,,,INVALIDÉE,8.4
2025-01-27 09:23:45,SAP SE SAP ADR REP 1 ORD (CDI),Actions Europe,1H,277.0,275.0,,,,,INVALIDÉE,8.4
2025-01-24 15:24:21,SANOFI SA SANOFI ADR REP 1 1/2 (CDI),Actions Europe,1H,52.4,52.0,,,,,OBJECTIF ATTEINT,8.4
2025-01-24 08:26:15,LVMH,Actions Europe,1H,745.5,719.1,778.3,784.6,1.2424242424242418,1.4810606060606082,SEUIL PRÉSERVÉ,8.8
2025-01-23 12:22:56,SANOFI INHABER,Actions Europe,1H,100.6,99.91,101.7,103.79,1.5942028985507422,4.623188405797134,OBJECTIF ATTEINT,8.0
2025-01-23 11:25:47,ALLIANZ,Actions Europe,1H,308.8,307.2,311.4,316.7,1.6249999999999556,4.937499999999916,OBJECTIF ATTEINT,8.8
2025-01-23 09:23:48,ALLIANZ,Actions Europe,1H,307.8,304.5,311.2,316.7,1.0303030303030198,2.696969696969681,OBJECTIF ATTEINT,7.3
2025-01-22 15:25:50,LVMH,Actions Europe,1H,711.2,694.3,737.9,762.1,1.5798816568047211,3.011834319526609,OBJECTIF ATTEINT,8.4
2025-01-22 14:23:18,LVMH .3,Actions Europe,1H,710.9,701.8,738.0,767.5,2.978021978021973,6.219780219780207,OBJECTIF ATTEINT,8.9
2025-01-22 14:23:09,ALLIANZ TECHNOLOGY TRUST [CBOE],Actions Europe,1H,443.5,438.0,,,,,SEUIL PRÉSERVÉ,8.8
2025-01-22 09:23:11,SAP,Actions Europe,1H,261.55,257.8,266.68,276.52,1.3679999999999988,3.991999999999992,SEUIL PRÉSERVÉ,8.8
2025-01-22 08:25:20,SIEMENS HEALTH,Actions Europe,1H,54.0,52.93,55.34,56.7,1.2523364485981336,2.5233644859813102,SEUIL PRÉSERVÉ,8.9
2025-01-21 15:26:23,LVMH,Actions Europe,1H,699.2,685.6,719.1,748.5,1.463235294117643,3.624999999999991,OBJECTIF ATTEINT,8.6
2025-01-21 15:25:28,LVMH,Actions Europe,1H,699.3,694.3,712.9,737.9,2.7200000000000046,7.720000000000004,OBJECTIF ATTEINT,8.4
2025-01-21 13:50:02,SIEMENS HEALTH,Actions Europe,Journalier,53.48,52.37,55.34,56.7,1.6756756756756823,2.900900900900908,OBJECTIF ATTEINT,8.6
2025-01-17 14:52:18,SIEMENS,Actions Europe,Journalier,199.44,195.55,207.01,223.01,1.9460154241645296,6.059125964010303,OBJECTIF ATTEINT,8.9
2025-01-17 13:23:46,SIEMENS,Actions Europe,1H,199.12,197.15,202.78,208.46,1.857868020304568,4.74111675126904,OBJECTIF ATTEINT,9.1
2025-01-16 18:21:56,SANOFI SA SANOFI ADR REP 1 1/2 (CDI),Actions Europe,1H,50.4,49.0,,,,,OBJECTIF ATTEINT,8.8
2025-01-16 13:23:18,SIEMENS,Actions Europe,1H,195.76,192.94,198.64,202.78,1.0212765957446817,2.489361702127669,OBJECTIF ATTEINT,8.8
2025-01-15 18:22:06,SANOFI SA SANOFI ADR REP 1 1/2 (CDI),Actions Europe,1H,49.5,49.0,,,,,OBJECTIF ATTEINT,7.9
2025-01-14 14:23:13,LVMH .3,Actions Europe,1H,661.2,654.7,676.9,701.8,2.415384615384605,6.246153846153832,INVALIDÉE,8.2
2025-01-10 15:56:33,SIEMENS,Actions Europe,Journalier,195.74,188.4,203.84,210.98,1.1035422343324237,2.076294277929152,OBJECTIF ATTEINT,7.9
2025-01-10 12:46:47,SAP,Actions Europe,Journalier,247.15,242.0,254.43,265.47,1.4135922330097077,3.557281553398058,OBJECTIF ATTEINT,8.6
2025-01-10 11:25:33,LVMH,Actions Europe,1H,652.4,645.9,660.0,694.3,1.1692307692307726,6.446153846153843,INVALIDÉE,8.9
2025-01-10 09:53:14,SIEMENS,Actions Europe,Journalier,196.34,188.48,207.01,223.01,1.3575063613231513,3.393129770992359,OBJECTIF ATTEINT,8.4
2025-01-09 14:22:45,LVMH .3,Actions Europe,1H,644.9,637.7,658.6,701.8,1.902777777777802,7.90277777777785,SEUIL PRÉSERVÉ,8.0
2025-01-08 12:48:11,SAP SE SAP ADR REP 1 ORD (CDI),Actions Europe,Journalier,256.0,249.0,,,,,OBJECTIF ATTEINT,8.2
2025-01-07 11:23:19,SANOFI INHABER,Actions Europe,1H,95.02,94.4,95.71,99.91,1.1129032258064653,7.887096774193672,OBJECTIF ATTEINT,8.8
2025-01-03 12:24:17,TOTALENERGIES [CBOE],Actions Europe,1H,54.09,53.5,55.0,56.0,1.5423728813559174,3.237288135593196,OBJECTIF ATTEINT,8.6
2025-01-03 10:25:12,TOTALENERGIES,Actions Europe,1H,54.02,53.69,54.61,57.61,1.7878787878787474,10.878787878787689,OBJECTIF ATTEINT,8.8
2024-12-30 09:25:00,SANOFI,Actions Europe,1H,93.47,92.33,96.0,99.84,2.219298245614035,5.587719298245616,SEUIL PRÉSERVÉ,8.8
2024-12-27 13:22:49,SANOFI INHABER,Actions Europe,1H,92.75,91.63,95.71,99.91,2.6428571428571264,6.392857142857114,SEUIL PRÉSERVÉ,8.2
2024-12-18 16:22:46,SAP,Actions Europe,1H,241.0,238.42,245.0,248.95,1.5503875968992171,3.08139534883719,INVALIDÉE,8.4
2024-12-17 08:23:29,SAP SE SAP ADR REP 1 ORD (CDI),Actions Europe,1H,257.0,255.0,,,,,INVALIDÉE,8.0
2024-12-13 11:48:47,SIEMENS HEALTH,Actions Europe,Journalier,53.9,52.93,55.34,56.7,1.4845360824742335,2.886597938144338,INVALIDÉE,8.4
2024-12-13 08:46:16,ALLIANZ TECHNOLOGY TRUST [CBOE],Actions Europe,Journalier,420.0,411.0,,,,,OBJECTIF ATTEINT,8.6
2024-12-11 12:24:38,SIEMENS HEALTH,Actions Europe,1H,53.92,52.93,55.34,56.7,1.4343434343434331,2.8080808080808035,SEUIL PRÉSERVÉ,8.8
2024-12-09 14:22:35,LVMH .3,Actions Europe,1H,650.0,616.4,696.7,738.0,1.3898809523809528,2.6190476190476173,SEUIL PRÉSERVÉ,8.9
2024-12-09 11:26:46,LVMH,Actions Europe,1H,646.0,635.4,675.2,719.1,2.754716981132074,6.896226415094327,SEUIL PRÉSERVÉ,8.8
2024-12-09 11:25:50,LVMH,Actions Europe,1H,645.9,635.8,667.6,694.4,2.148514851485148,4.801980198019791,INVALIDÉE,8.8
2024-12-06 13:23:37,LVMH .3,Actions Europe,1H,629.2,620.0,647.8,685.2,2.0217391304347627,6.086956521739101,OBJECTIF ATTEINT,8.8
2024-12-06 10:25:54,LVMH,Actions Europe,1H,626.3,620.2,635.4,675.2,1.4918032786885504,8.016393442623086,OBJECTIF ATTEINT,8.8
2024-12-06 10:24:50,LVMH,Actions Europe,1H,626.3,620.2,635.8,657.4,1.5573770491803511,5.0983606557377845,OBJECTIF ATTEINT,8.8
2024-12-06 09:50:54,SIEMENS,Actions Europe,Journalier,193.88,188.48,205.07,214.71,2.07222222222222,3.857407407407406,INVALIDÉE,8.8
2024-12-06 09:46:51,SIEMENS,Actions Europe,Journalier,193.74,188.4,205.91,216.31,2.2790262172284605,4.2265917602996215,SEUIL PRÉSERVÉ,9.1
2024-12-04 14:24:26,SIEMENS HEALTH,Actions Europe,1H,51.8,51.18,52.93,53.92,1.822580645161302,3.419354838709699,INVALIDÉE,8.4
2024-12-04 09:51:23,SAP,Actions Europe,Journalier,236.15,225.9,251.88,263.77,1.5346341463414623,2.694634146341461,OBJECTIF ATTEINT,8.6
2024-12-02 15:24:48,LVMH,Actions Europe,1H,599.4,592.7,617.2,626.6,2.656716417910485,4.059701492537362,OBJECTIF ATTEINT,8.4
2024-12-02 15:23:07,SAP,Actions Europe,1H,227.8,225.9,232.57,237.43,2.5105263157894564,5.068421052631561,OBJECTIF ATTEINT,8.9
2024-12-02 12:49:40,SIEMENS,Actions Europe,Journalier,186.0,178.04,194.39,205.07,1.0540201005025098,2.3957286432160774,OBJECTIF ATTEINT,7.9
2024-12-02 10:24:36,SIEMENS HEALTH,Actions Europe,1H,51.2,50.25,52.93,53.92,1.8210526315789384,2.8631578947368324,SEUIL PRÉSERVÉ,7.9
2024-11-26 12:44:28,SAP,Actions Europe,Journalier,223.9,212.64,238.72,252.84,1.316163410301951,2.5701598579040805,OBJECTIF ATTEINT,7.5
2024-11-25 08:21:56,SAP,Actions Europe,1H,227.25,224.56,230.45,235.0,1.1895910780669112,2.881040892193311,INVALIDÉE,8.6
2024-11-22 15:22:24,ALLIANZ,Actions Europe,1H,291.5,288.9,296.4,298.8,1.8846153846153595,2.8076923076922875,SEUIL PRÉSERVÉ,7.9
2024-11-21 14:24:34,LVMH,Actions Europe,1H,570.5,574.8,565.5,522.4,1.1627906976744309,11.18604651162803,INVALIDÉE,8.0
2024-11-21 10:22:10,SANOFI INHABER,Actions Europe,1H,90.47,92.44,86.74,81.76,1.8934010152284293,4.4213197969543145,INVALIDÉE,7.9
2024-11-12 09:23:37,SANOFI SA SANOFI ADR REP 1 1/2 (CDI),Actions Europe,1H,50.6,52.0,,,,,OBJECTIF ATTEINT,7.9
2024-11-11 12:22:04,SIEMENS,Actions Europe,1H,186.94,185.81,188.4,190.96,1.2920353982301007,3.5575221238938286,INVALIDÉE,8.4
2024-11-08 15:24:41,LVMH,Actions Europe,1H,600.1,609.0,584.9,556.8,1.7078651685393351,4.865168539325863,OBJECTIF ATTEINT,7.5
2024-11-08 15:23:48,LVMH,Actions Europe,1H,599.9,606.7,587.0,556.6,1.8970588235293893,6.367647058823459,OBJECTIF ATTEINT,7.9
2024-11-06 16:23:43,LVMH,Actions Europe,1H,598.0,606.7,587.0,556.6,1.2643678160919474,4.758620689655145,INVALIDÉE,8.0
2024-11-06 13:23:48,TOTALENERGIES [CBOE],Actions Europe,1H,57.7,58.5,55.8,51.4,2.3750000000000155,7.875000000000034,SEUIL PRÉSERVÉ,8.4
2024-10-21 13:41:27,ALLIANZ,Actions Europe,Journalier,302.8,296.5,310.1,322.8,1.1587301587301584,3.1746031746031687,INVALIDÉE,8.2
2024-10-17 08:46:44,SAP,Actions Europe,Journalier,210.8,206.7,217.97,228.43,1.7487804878048654,4.299999999999975,OBJECTIF ATTEINT,8.2
2024-10-09 14:21:38,SIEMENS,Actions Europe,1H,183.56,182.4,184.96,188.4,1.2068965517241463,4.172413793103464,OBJECTIF ATTEINT,8.8
2024-10-01 07:22:40,SAP SE SAP ADR REP 1 ORD (CDI),Actions Europe,1H,229.0,226.0,,,,,INVALIDÉE,7.5
2024-09-26 15:50:58,SAP SE SAP ADR REP 1 ORD (CDI),Actions Europe,Journalier,228.0,220.0,,,,,OBJECTIF ATTEINT,7.9
2024-09-25 10:21:18,SIEMENS,Actions Europe,1H,172.1,169.61,178.8,184.32,2.690763052208863,4.907630522088391,OBJECTIF ATTEINT,8.4
2024-09-24 10:23:08,TOTALENERGIES,Actions Europe,1H,63.17,62.76,64.36,65.53,2.9024390243902123,5.756097560975556,INVALIDÉE,9.1
2024-09-24 10:21:43,SIEMENS,Actions Europe,1H,170.88,169.61,172.46,178.8,1.244094488189004,6.236220472441047,INVALIDÉE,8.9
2024-09-19 13:41:07,ALLIANZ,Actions Europe,Journalier,292.4,278.5,311.5,341.0,1.3741007194244643,3.4964028776978493,SEUIL PRÉSERVÉ,8.6
2024-09-19 13:39:17,SAP,Actions Europe,Journalier,206.0,199.86,213.69,228.19,1.2524429967426731,3.614006514657988,OBJECTIF ATTEINT,8.9
2024-09-12 09:20:37,ALLIANZ,Actions Europe,1H,284.4,281.8,288.3,292.0,1.5000000000000329,2.92307692307697,SEUIL PRÉSERVÉ,8.4
2024-08-29 10:21:37,SIEMENS HEALTH,Actions Europe,1H,52.6,51.5,53.95,55.34,1.227272727272727,2.4909090909090894,SEUIL PRÉSERVÉ,8.8
2024-08-26 10:22:10,LVMH,Actions Europe,1H,683.1,676.8,701.1,725.8,2.857142857142826,6.777777777777693,INVALIDÉE,8.4
2024-08-26 10:20:37,LVMH .3,Actions Europe,1H,683.2,666.5,714.7,738.0,1.8862275449101744,3.281437125748492,SEUIL PRÉSERVÉ,8.0
2024-08-26 08:22:08,SANOFI,Actions Europe,1H,100.5,99.84,101.33,102.33,1.2575757575757616,2.7727272727272845,SEUIL PRÉSERVÉ,8.8
2024-08-23 14:20:43,SIEMENS,Actions Europe,1H,166.86,165.48,170.64,172.44,2.7391304347825414,4.043478260869484,SEUIL PRÉSERVÉ,8.2
2024-08-21 14:21:51,SIEMENS HEALTH,Actions Europe,1H,51.54,50.88,52.35,53.94,1.227272727272737,3.636363636363653,SEUIL PRÉSERVÉ,7.9
2024-08-13 12:40:39,SANOFI INHABER,Actions Europe,Journalier,96.8,94.23,99.91,103.98,1.2101167315175128,2.793774319066158,OBJECTIF ATTEINT,7.3
2024-08-02 15:21:35,TOTALENERGIES,Actions Europe,1H,61.15,61.5,60.52,59.78,1.7999999999999796,3.914285714285691,OBJECTIF ATTEINT,8.6
2024-07-24 13:20:26,SIEMENS,Actions Europe,1H,171.24,172.46,169.96,167.8,1.0491803278688543,2.819672131147542,OBJECTIF ATTEINT,8.4
2024-07-24 09:20:24,TOTALENERGIES .50,Actions Europe,1H,61.72,62.1,60.59,59.54,2.973684210526284,5.736842105263118,INVALIDÉE,8.8
2024-07-24 07:20:35,TOTALENERGIES .50,Actions Europe,1H,62.14,62.5,61.6,60.59,1.5,4.3055555555555545,OBJECTIF ATTEINT,8.4
2024-07-10 12:22:06,SANOFI,Actions Europe,1H,92.8,91.73,96.0,99.84,2.9906542056074983,6.579439252336496,SEUIL PRÉSERVÉ,7.5
2024-07-08 12:21:00,ALLIANZ,Actions Europe,1H,262.3,260.8,263.8,270.8,1.0,5.666666666666667,INVALIDÉE,8.0
